date,BTC.Volume(USD),BTC.marketcap(USD),BTC.price(USD),BTC.NVT(Daily),LTC.Volume(USD),LTC.marketcap(USD),LTC.price(USD),LTC.NVT(Daily),ETH.Volume(USD),ETH.marketcap(USD),ETH.price(USD),ETH.NVT(Daily),XRP.Volume(USD),XRP.marketcap(USD),XRP.price(USD),XRP.NVT(Daily),XLM.Volume(USD),XLM.marketcap(USD),XLM.price(USD),XLM.NVT(Daily),DASH.Volume(USD),DASH.marketcap(USD),DASH.price(USD),DASH.NVT(Daily),XEM.Volume(USD),XEM.marketcap(USD),XEM.price(USD),XEM.NVT(Daily),,Date,BTC,LTC,ETH,DASH,BTC %,LTC %,ETH %,DASH %,Avg %
8/5/17,4075922195,47778200000,2897.63,11.72205889,619758410.4,2275090000,43.49,3.670930417,2122004204,20900000000,222.85,9.849179354,25847507.77,6666640000,0.173865,257.9219653,88339.11576,249620000,0.0228,2825.701818,53515032.21,1496920000,199.8,27.97195364,6341903.959,2016120000,0.224013,317.9045304,,8/5/17,1.494,0.159,0.215,0.102,0.0516%,0.3656%,0.0965%,0.0511%,0.1412%
8/6/17,3690410805,53720900000,3257.61,14.55688888,517951441.4,2451490000,46.84,4.733049866,2347160458,24053500000,256.42,10.24791463,20584378.45,7108860000,0.185398,345.3521814,128919.2345,261044000,0.023835,2024.864646,79794309.79,1527710000,203.85,19.14560078,2837966.703,2062750000,0.229195,726.8408039,,8/6/17,1.427,0.152,0.241,0.142,0.0438%,0.3245%,0.0940%,0.0697%,0.1330%
8/7/17,5020630427,52987300000,3212.78,10.55391365,840988509.9,2364540000,45.17,2.811619864,2684613829,24511000000,261.24,9.130177211,34299990.37,6891020000,0.179716,200.9044296,160865.5305,248695000,0.022697,1545.980666,462737518.5,1736000000,231.58,3.751586873,41656190.15,2260820000,0.251203,54.27332629,,8/7/17,1.619,0.179,0.306,0.11,0.0504%,0.3963%,0.1171%,0.0475%,0.1528%
8/8/17,7057922000,55590300000,3370.22,7.876298434,1349939672,2403230000,45.9,1.780249924,3097680461,25254600000,269.1,8.152745358,85898499.83,6886620000,0.179602,80.17159803,903808.1907,244457000,0.0223,270.4744242,161821536.3,1753350000,233.84,10.83508438,14038456.71,2534090000,0.281566,180.5105826,,8/8/17,1.977,0.195,0.299,0.162,0.0587%,0.4248%,0.1111%,0.0693%,0.1660%
8/9/17,6123180314,56424900000,3420.4,9.214966261,306876989.4,2544750000,48.59,8.2924106,3455587723,27938700000,297.63,8.085079077,48434861.07,7382220000,0.192527,152.4154263,194156.4385,261957000,0.023813,1349.205836,178450213.3,1685040000,224.67,9.442633715,6220384.767,2468730000,0.274303,396.8773786,,8/9/17,2.053,0.174,0.286,0.149,0.0600%,0.3581%,0.0961%,0.0663%,0.1451%
8/10/17,7427823198,55134700000,3341.84,7.422726488,597143616.6,2517300000,48.05,4.215568801,7041422353,27882200000,296.96,3.959739752,65033340.48,7023380000,0.183168,107.9966053,153868.4589,253129000,0.022993,1645.099989,100994563.1,2162080000,288.2,21.40788507,8630023.762,2510120000,0.278902,290.8589906,,8/10/17,2.547,0.165,0.279,0.134,0.0762%,0.3434%,0.0940%,0.0465%,0.1400%
8/11/17,9212240374,55668000000,3373.82,6.042829728,1185598488,2431830000,46.4,2.05114128,13882780053,27657000000,294.5,1.992180233,49865646.11,6910180000,0.180175,138.5759644,91464.40198,241679000,0.02194,2642.328543,58249097.73,2204480000,293.77,37.84573643,8922000.598,2643420000,0.293714,296.281083,,8/11/17,2.909,0.144,0.299,0.118,0.0862%,0.3103%,0.1015%,0.0402%,0.1346%
8/12/17,6577950602,60242100000,3650.63,9.158186743,1057091261,2466360000,47.05,2.333157119,8657911791,28998700000,308.71,3.349387323,29976551.81,6873590000,0.179221,229.2988881,71460.31133,235813000,0.0214,3299.915654,69059484.78,2103900000,280.29,30.46504049,4376452.608,2645690000,0.293965,604.5284244,,8/12/17,3.06,0.143,0.319,0.158,0.0838%,0.3039%,0.1033%,0.0564%,0.1369%
8/13/17,7438423565,64034100000,3880.04,8.608557908,2582318955,2441760000,46.57,0.945568709,9599978181,29161100000,310.37,3.037621487,35294984.01,6655930000,0.173545,188.5800543,123644.9625,223033000,0.020234,1803.817928,54734979.19,2180790000,290.46,39.84271178,5873411.037,2496650000,0.277406,425.0766692,,8/13/17,2.913,0.119,0.271,0.11,0.0751%,0.2555%,0.0873%,0.0379%,0.1139%
8/14/17,9178407107,67112300000,4066.1,7.311976819,1855250636,2403870000,45.83,1.295711724,7394050400,28008700000,298.03,3.788005015,41806356.31,6457680000,0.168376,154.4664633,67802.56883,201960000,0.018313,2978.648206,91044858.77,2200130000,292.96,24.16534036,8589553.29,2311850000,0.256873,269.146709,,8/14/17,4.086,0.193,0.253,0.142,0.1005%,0.4211%,0.0849%,0.0485%,0.1637%
8/15/17,8550156958,71425500000,4326.99,8.353706294,314701957.8,2403520000,45.81,7.637448515,5985714057,28195800000,299.95,4.710515693,169367770,6510400000,0.16979,38.43942681,134621.2338,194212000,0.017605,1442.655029,110826874.7,2388160000,317.91,21.54856398,6974234.608,2306530000,0.256281,330.7215959,,8/15/17,4.722,0.199,0.268,0.128,0.1091%,0.4344%,0.0893%,0.0403%,0.1683%
8/16/17,9812944256,69342700000,4200.34,7.066452045,179847388.7,2275660000,43.37,12.65328352,4675624237,27249700000,289.82,5.828034636,45459699.79,6182490000,0.161238,135.9993583,30907.8045,191837000,0.017378,6206.749496,574034851.6,2369010000,315.28,4.126944546,3678213.799,2241880000,0.249098,609.5023624,,8/16/17,5.284,0.184,0.83,0.135,0.1258%,0.4243%,0.2864%,0.0428%,0.2198%
8/17/17,10098981727,72389100000,4384.44,7.167960291,142905268.5,2318000000,44.18,16.22053563,4831553914,28477500000,302.81,5.894066486,28304830.86,6165190000,0.160787,217.8140555,33171.1899,195588000,0.017715,5896.321494,166920651.6,3009530000,400.42,18.02970436,3104718.437,2309620000,0.256625,743.9064272,,8/17/17,4.581,0.166,0.491,0.138,0.1045%,0.3757%,0.1621%,0.0345%,0.1692%
8/18/17,9353045628,71406500000,4324.34,7.634571971,349306608,2304770000,43.9,6.598128827,4931578179,28380200000,301.7,5.754790651,36359950.53,6024470000,0.157117,165.6897194,43100.676,191461000,0.017326,4442.180907,94539306.46,2725220000,362.5,28.82631682,4009380.263,2196180000,0.24402,547.7604657,,8/18/17,4.591,0.169,0.689,0.151,0.1062%,0.3850%,0.2284%,0.0417%,0.1903%
8/19/17,8147578289,68333100000,4137.75,8.386921559,165900927.9,2471190000,47.05,14.89557672,3627643762,27867900000,296.18,7.682093895,31474372.36,6117890000,0.159553,194.3768705,534487.4777,186374000,0.016862,348.6966632,119187034.9,2685760000,357.16,22.53399459,4536368.224,2181080000,0.242342,480.7987122,,8/19/17,4.078,0.157,0.365,0.16,0.0986%,0.3337%,0.1232%,0.0448%,0.1501%
8/20/17,6532023130,69192700000,4189.31,10.59284369,130692399.6,2383680000,45.38,18.2388571,3111044569,27918100000,296.64,8.973866938,21614605.56,5926770000,0.154569,274.2020892,63505.82479,182687000,0.016481,2876.696753,98216685.38,2704790000,359.59,27.53900714,6794015.178,2286960000,0.254106,336.613908,,8/20/17,4.068,0.122,0.277,0.156,0.0971%,0.2688%,0.0934%,0.0434%,0.1257%
8/21/17,8441196697,67567100000,4090.48,8.004445629,236273619.5,2427130000,46.19,10.27253912,3913017207,28285500000,300.48,7.228565197,63682311.36,6074040000,0.15841,95.380332,958048.0817,195916000,0.017669,204.4949557,119912852.6,2773030000,368.57,23.12537764,6178571.497,2446190000,0.271799,395.9151402,,8/21/17,5.091,0.179,0.269,0.186,0.1245%,0.3875%,0.0895%,0.0505%,0.1630%
8/22/17,6053667061,66051000000,3998.35,10.91090728,229312707.3,2517440000,47.9,10.97819667,3810143705,30229900000,321.06,7.9340577,120834746.6,7475950000,0.194971,61.8692074,350925.1844,219050000,0.01966,624.2071237,70528710.48,2844110000,377.92,40.3255636,10011333.15,2294690000,0.254965,229.2092336,,8/22/17,6.713,0.167,0.279,0.187,0.1679%,0.3486%,0.0869%,0.0495%,0.1632%
8/23/17,8413233818,67553000000,4089.01,8.029373896,360175439.2,2456090000,46.71,6.819149039,4223415466,29691900000,315.27,7.030305268,367921174.2,9240380000,0.240987,25.11510793,262316.2946,239479000,0.021459,912.9398552,55730155.76,2962400000,393.53,53.15614068,5786400.686,2285820000,0.25398,395.0331344,,8/23/17,7.138,0.201,0.269,0.223,0.1746%,0.4303%,0.0853%,0.0567%,0.1867%
8/24/17,5684214367,68363900000,4137.6,12.02697428,634789235.1,2778190000,52.82,4.376554998,3924316551,29904600000,317.45,7.620333276,1368647887,9676890000,0.252371,7.070401446,165809.5437,228611000,0.020465,1378.756584,138404615.3,2670270000,354.63,19.293215,6049101.599,2250740000,0.250082,372.0783927,,8/24/17,7.963,0.198,0.295,0.169,0.1925%,0.3749%,0.0929%,0.0477%,0.1770%
8/25/17,4751050826,71595100000,4332.82,15.0693189,280409427,2639490000,50.17,9.412985961,3552382283,30727900000,326.11,8.649941801,104577142.1,8328300000,0.2172,79.63786191,4137422.134,212806000,0.019036,51.4344423,54831546.57,2689920000,356.94,49.05789036,3604639.993,2364060000,0.262673,655.8380323,,8/25/17,8.936,0.174,0.292,0.187,0.2062%,0.3468%,0.0895%,0.0524%,0.1737%
8/26/17,5259878902,72249100000,4372.06,13.73588658,201619055.5,2692560000,51.17,13.35469008,1889888073,31288300000,331.99,16.55563652,55044036.94,8368790000,0.218256,152.0380856,1459605.116,232706000,0.020325,159.4307923,65931461.05,2388710000,316.88,36.2301997,14148551.17,2426580000,0.26962,171.5073135,,8/26/17,8.122,0.156,0.321,0.241,0.1858%,0.3049%,0.0967%,0.0761%,0.1658%
8/27/17,4650175825,71809200000,4345.1,15.44225481,613448933.1,2726990000,51.8,4.445341499,6697437561,31517500000,334.36,4.705904268,71691980.88,8152540000,0.212617,113.7162051,680408.1555,243160000,0.02112,357.3737293,60892032.11,2474300000,328.15,40.63421624,16572920.42,2435060000,0.270562,146.9300484,,8/27/17,5.963,0.134,0.286,0.189,0.1372%,0.2587%,0.0855%,0.0576%,0.1348%
8/28/17,6517025771,72467900000,4384.45,11.1197811,564846085.4,3231200000,61.36,5.720496404,10043892041,33002700000,350.04,3.285847744,101483230.1,7800090000,0.203425,76.86087635,692871.032,229305000,0.019862,330.9490358,37567379.34,2612980000,346.45,69.55449239,5508644.673,2472360000,0.274706,448.8145717,,8/28/17,7.298,0.161,0.306,0.286,0.1665%,0.2624%,0.0874%,0.0826%,0.1497%
8/29/17,7018030613,72553800000,4389.21,10.33819942,464620755.3,3286610000,62.39,7.073747702,7539151328,32813200000,347.96,4.352373175,70297283.31,8590000000,0.224026,122.1953338,3554.804745,237355000,0.020497,66770.19332,50374281.56,2591570000,343.53,51.44629204,6513142.508,2522410000,0.280268,387.280026,,8/29/17,7.351,0.17,0.473,0.285,0.1675%,0.2725%,0.1359%,0.0830%,0.1647%
8/30/17,5835254306,75556600000,4570.36,12.948296,384407499.1,3328240000,63.16,8.658103725,13396788174,34848400000,369.47,2.601250355,39177252.38,8392340000,0.218871,214.2146141,780.1566391,232392000,0.020057,297878.6417,337494354.6,2527540000,334.95,7.48913268,7094372.047,2546530000,0.282948,358.9507264,,8/30/17,6.567,0.151,0.412,0.252,0.1437%,0.2391%,0.1115%,0.0752%,0.1424%
8/31/17,6226919988,75322300000,4555.59,12.09623701,604144850.1,3381750000,64.16,5.59758144,6521652201,35701500000,378.44,5.474302968,66149578.51,8725450000,0.227558,131.9048465,570.0317005,245572000,0.021194,430804.1111,46903612.78,2439780000,323.24,52.01688858,15149446.66,2655060000,0.295006,175.2578863,,8/31/17,6.889,0.123,0.741,0.233,0.1512%,0.1917%,0.1958%,0.0721%,0.1527%
9/1/17,6543906418,77748400000,4701.76,11.88103787,1740031131,3735870000,70.86,2.147013311,6144827891,36182900000,383.47,5.888350437,92735552.12,9808460000,0.255803,105.768066,2821.858262,370517000,0.022338,131302.4843,45998436.49,2431230000,322.02,52.85462259,6728641.723,3029420000,0.336602,450.2275682,,9/1/17,6.492,0.143,0.518,0.208,0.1381%,0.2018%,0.1351%,0.0646%,0.1349%
9/2/17,5610016659,81060600000,4901.42,14.44926191,1010858995,4526680000,85.83,4.478052846,5536633734,36601200000,387.82,6.610731676,93313690.08,9560940000,0.249348,102.460207,6245.287604,399054000,0.024058,63896.81713,79338693.02,2404680000,318.42,30.30904479,6591522.56,2984640000,0.331627,452.7997853,,9/2/17,5.762,0.172,0.668,0.244,0.1176%,0.2004%,0.1722%,0.0766%,0.1417%
9/3/17,5010712910,75841700000,4585.27,15.13591007,488834536.8,4166600000,78.98,8.523538511,3864042743,33059800000,350.23,8.555754219,37767252.96,8712840000,0.227229,230.6982721,3769.101918,345215000,0.020813,91590.78409,41006584.95,2452930000,324.72,59.8179537,6682981.776,2683530000,0.29817,401.546808,,9/3/17,5.638,0.206,0.345,0.232,0.1230%,0.2608%,0.0985%,0.0714%,0.1384%
9/4/17,8545309304,75955500000,4591.63,8.888560647,1227639155,4049140000,76.73,3.298314479,6006271394,32774000000,347.13,5.456629887,70668607.32,8772340000,0.228781,124.1334778,6330.157131,353461000,0.02131,55837.63446,57626731.64,2275100000,301.11,39.47994161,15967156.28,2769620000,0.307735,173.4573114,,9/4/17,5.323,0.217,0.351,0.199,0.1159%,0.2828%,0.1011%,0.0661%,0.1415%
9/5/17,25112357218,69954400000,4228.29,2.785656456,618332721.2,3444150000,65.25,5.570059422,4900477491,28100000000,297.57,5.734135103,54963285.92,7864700000,0.20511,143.0900622,4229.002764,296191000,0.017857,70038.02469,655948112.3,1784040000,236.05,2.719788298,14206557.99,2487450000,0.276383,175.0916725,,9/5/17,4.354,0.218,0.42,0.229,0.1030%,0.3341%,0.1411%,0.0970%,0.1688%
9/6/17,8919302510,72418700000,4376.59,8.119323223,878640533.8,3789670000,71.78,4.313106275,5315635710,29639100000,313.8,5.575833563,52435236,8242060000,0.214951,157.1855231,1843.810176,308182000,0.01858,167144.1041,80587446.16,2150800000,284.5,26.68902047,7038401.802,2584110000,0.287124,367.1444275,,9/6/17,4.506,0.231,0.518,0.284,0.1030%,0.3218%,0.1651%,0.0998%,0.1724%
9/7/17,8659631981,75945000000,4589.14,8.770003178,417025602.5,4218690000,79.88,10.11614149,3937901505,31507500000,333.52,8.001088895,34973442.39,8680360000,0.226382,248.198616,8166.735161,337593000,0.020353,41337.57167,90425557.73,2257850000,298.59,24.96915758,8293822.769,2717150000,0.301906,327.6112928,,9/7/17,4.633,0.167,0.546,0.229,0.1010%,0.2091%,0.1637%,0.0767%,0.1376%
9/8/17,8472648110,76220200000,4605.16,8.996030404,894357423.7,4144630000,78.45,4.634198688,4515354221,31147200000,329.64,6.898063469,61144399.4,8574260000,0.223615,140.2296872,205574.6873,332706000,0.020058,1618.419098,95260954.6,2359070000,311.89,24.76429099,26100325.82,2636760000,0.292974,101.0240262,,9/8/17,3.516,0.152,0.526,0.178,0.0763%,0.1938%,0.1596%,0.0571%,0.1217%
9/9/17,6635864057,70017200000,4229.81,10.55133128,700102876.3,3551950000,67.21,5.073468657,6069110905,27990500000,296.17,4.611960539,25767746.66,8101800000,0.211293,314.4163169,7131.900269,290623000,0.017521,40749.72855,52816945.17,2524200000,333.64,47.7914804,11494885.72,2411240000,0.267915,209.7663307,,9/9/17,2.879,0.203,0.349,0.203,0.0681%,0.3020%,0.1178%,0.0608%,0.1372%
9/10/17,5750112287,70018100000,4229.34,12.17682308,875739492.3,3478400000,65.8,3.971957449,5109759920,27797200000,294.06,5.440020752,40196590.58,8037080000,0.209606,199.9443207,10250.21356,283785000,0.017109,27685.76463,79394430.38,2450240000,323.78,30.86161067,8301267.842,2402760000,0.266973,289.4449433,,9/10/17,3.133,0.231,0.375,0.176,0.0741%,0.3511%,0.1275%,0.0544%,0.1518%
9/11/17,8802227084,68256000000,4122.47,7.75440117,466968359.2,3259510000,61.65,6.98015173,4465225629,27394400000,289.75,6.135053921,52178176.64,8148560000,0.212513,156.1679715,11549.44032,269966000,0.016276,23374.81233,186612877.3,2591910000,342.41,13.88923443,6104454.867,2304150000,0.256016,377.4538514,,9/11/17,2.673,0.158,0.321,0.18,0.0648%,0.2563%,0.1108%,0.0526%,0.1211%
9/12/17,8348960668,69033400000,4168.88,8.268502242,500054106.2,3503300000,66.24,7.00584188,4634423671,27861800000,294.63,6.011923376,28948336.73,8238550000,0.21486,284.5949346,5074.657531,282216000,0.017014,55612.81688,135935794.1,2507060000,331.11,18.44297167,5645817.358,2262990000,0.251443,400.8259312,,9/12/17,2.484,0.142,0.39,0.222,0.0596%,0.2144%,0.1324%,0.0670%,0.1183%
9/13/17,9572197287,68432200000,4131.98,7.149058669,299734171.6,3402820000,64.32,11.35279298,3001242533,27535700000,291.12,9.174766683,31601032.22,8038030000,0.20963,254.3597293,2512.857291,268670000,0.016198,106918.129,55983657.09,2626220000,346.76,46.91047596,11518650.85,2231990000,0.247999,193.7718253,,9/13/17,2.01,0.138,0.351,0.211,0.0486%,0.2146%,0.1206%,0.0608%,0.1112%
9/14/17,9855261811,64191600000,3875.37,6.513434268,996367159.3,3261960000,61.64,3.273853388,4323615835,26166100000,276.59,6.051902157,34729672.83,7685140000,0.200427,221.2845493,8353.116006,254686000,0.015355,30489.9393,234348216.2,2654460000,350.4,11.32699042,11218292.33,2103510000,0.233723,187.507148,,9/14/17,2.094,0.118,0.275,0.192,0.0540%,0.1914%,0.0994%,0.0548%,0.0999%
9/15/17,9379883364,52453500000,3166.3,5.592127105,1563129608,2206520000,41.69,1.411603996,4080945835,20364900000,215.22,4.990240209,59940940.3,6328090000,0.165035,105.5720843,7533.248451,184601000,0.011129,24504.83363,271939627.3,2505380000,330.63,9.213000785,9625374.53,1480350000,0.164483,153.7966128,,9/15/17,2.054,0.129,0.344,0.17,0.0649%,0.3094%,0.1598%,0.0514%,0.1464%
9/16/17,7138624475,60271600000,3637.75,8.443027114,1171264196,2548580000,48.13,2.175922401,2629586889,23742600000,250.87,9.02902281,23152988.72,6975690000,0.181925,301.2868051,7113.818253,199831000,0.012047,28090.54054,103136479.7,2615520000,345.08,25.35979518,7848994.882,1907340000,0.211927,243.0043628,,9/16/17,1.963,0.227,0.457,0.19,0.0540%,0.4716%,0.1822%,0.0551%,0.1907%
9/17/17,5034999230,59757800000,3606.28,11.86848245,669237418.9,2554450000,48.23,3.816956327,3001870120,23272500000,245.85,7.752667194,20068814.06,6839640000,0.178377,340.8093762,443.7492758,194242000,0.01171,437729.1651,50210349.04,2567810000,338.69,51.14105058,6917967.308,1871810000,0.207979,270.5722529,,9/17/17,1.847,0.155,0.325,0.195,0.0512%,0.3214%,0.1322%,0.0576%,0.1406%
9/18/17,6932868302,59514100000,3591.09,8.58434019,1258727487,2571070000,48.53,2.042594626,4785146550,23881200000,252.23,4.990693545,29160688.79,6837060000,0.178309,234.4615399,2603.389441,185334000,0.011173,71189.50283,79674725.11,2623640000,345.97,32.92938879,4987921.949,1836520000,0.204058,368.1934118,,9/18/17,3.058,0.17,0.321,0.225,0.0852%,0.3503%,0.1273%,0.0650%,0.1569%
9/19/17,6686534393,67520300000,4073.79,10.0979515,887357828.2,2950880000,55.68,3.32546793,4460410367,27809300000,293.66,6.2346954,47639018.38,7278390000,0.189819,152.7821153,3033.155886,223138000,0.013452,73566.28159,61288605.23,2563340000,337.93,41.8240877,4782565.514,2246370000,0.249597,469.6997863,,9/19/17,2.444,0.123,0.328,0.185,0.0600%,0.2209%,0.1117%,0.0547%,0.1118%
9/20/17,6333634653,64918500000,3916.36,10.24980182,1605799469,2795880000,52.74,1.74111404,2812507991,26712400000,282.01,9.497715235,18158251.85,7044160000,0.18371,387.931617,2187.195895,195421000,0.011781,89347.73536,55505229.43,2483630000,327.34,44.74587396,7842967.105,2141460000,0.23794,273.0420734,,9/20/17,2.46,0.118,0.58,0.24,0.0628%,0.2237%,0.2057%,0.0733%,0.1414%
9/21/17,6533128092,64677600000,3901.47,9.899943654,1318435637,2739370000,51.66,2.077742684,2740826682,26836000000,283.26,9.79120649,31079540.77,6939500000,0.180981,223.281935,3554.251238,200775000,0.012104,56488.69102,48907145.19,2481300000,326.94,50.73491798,4442426.151,2072960000,0.230329,466.6279032,,9/21/17,2.037,0.0889,0.285,0.255,0.0522%,0.1721%,0.1006%,0.0780%,0.1007%
9/22/17,5720887456,60152300000,3628.02,10.51450504,977455747.3,2474380000,46.65,2.53144964,2236727274,24458400000,258.11,10.93490489,38110992.49,6578530000,0.171567,172.6150271,8423.023698,177458000,0.010698,21068.20619,47380347.92,2398500000,315.95,50.62225385,3412956.169,1900040000,0.211115,556.7138592,,9/22/17,1.877,0.0811,0.297,0.214,0.0517%,0.1738%,0.1151%,0.0677%,0.1021%
9/23/17,4014142522,60190000000,3629.92,14.99448504,704786511.2,2554900000,48.16,3.625069378,2062666201,25077100000,264.6,12.15761425,14570115.75,6647700000,0.173371,456.2558126,102.3843723,178394000,0.010755,1742394.82,46308567.39,2342990000,308.56,50.59517346,2171384.634,1889590000,0.209955,870.2235296,,9/23/17,1.828,0.0863,0.334,0.169,0.0504%,0.1792%,0.1262%,0.0548%,0.1026%
9/24/17,3647802335,62954300000,3796.15,17.25814455,358387074.1,2613620000,49.25,7.292729534,1947858280,27129900000,286.21,13.92806668,33540570.54,6831900000,0.178175,203.6906317,753.1828934,197631000,0.011915,262394.4353,445157115.5,2255220000,296.74,5.066121424,1836410.444,1994570000,0.221619,1086.124296,,9/24/17,1.678,0.0939,0.447,0.197,0.0442%,0.1907%,0.1562%,0.0664%,0.1144%
9/25/17,6352360019,61061100000,3681.58,9.612348767,498491932.5,2527830000,47.62,5.070954684,2523933576,26755500000,282.22,10.6007148,570626278.5,6730080000,0.175519,11.7941992,2735.680737,191597000,0.011551,70036.31579,30391227.48,2321550000,305.39,76.38881982,5661257.218,1945050000,0.216117,343.5720945,,9/25/17,2.494,0.116,0.364,0.24,0.0677%,0.2436%,0.1290%,0.0786%,0.1297%
9/26/17,6767415215,65161000000,3928.41,9.628639285,456931714.6,2744540000,51.69,6.006455478,2713742545,27720000000,292.35,10.21467569,25678151.62,6977340000,0.181968,271.722829,724925.6382,200327000,0.012077,276.3414472,30372976.16,2321080000,305.25,76.41924808,2927822.632,2090240000,0.232249,713.9230284,,9/26/17,2.237,0.113,0.369,0.237,0.0569%,0.2186%,0.1262%,0.0776%,0.1199%
9/27/17,6953996512,64579200000,3892.94,9.28663106,588720312.7,2739380000,51.58,4.653109364,2720628106,27219400000,287.02,10.00482202,42899847.62,7105010000,0.185297,165.618537,740768.4331,204008000,0.012299,275.4005042,17923229.72,2339080000,307.54,130.5054969,5048230.793,2052900000,0.2281,406.657319,,9/27/17,2.251,0.111,0.406,0.22,0.0578%,0.2152%,0.1415%,0.0715%,0.1215%
9/28/17,8005723669,69633200000,4197.13,8.697926993,1090838184,2986370000,56.21,2.737683779,3050059575,29068700000,306.47,9.530535153,44017244.49,7765860000,0.202532,176.4276726,1420.144271,237469000,0.014316,167214.7012,41503557.29,2360300000,310.25,56.86982404,4562777.987,2192630000,0.243626,480.5471592,,9/28/17,2.047,0.114,0.343,0.199,0.0488%,0.2028%,0.1119%,0.0641%,0.1069%
9/29/17,6921384214,69219200000,4171.62,10.0007741,403723250.7,2875460000,54.11,7.122354225,2525881522,28375900000,299.12,11.23405819,45347185.28,7519420000,0.196105,165.8188916,33558.25117,229178000,0.013816,6829.259333,49712497.55,2280670000,299.7,45.87719613,5290220.879,2143400000,0.238155,405.162667,,9/29/17,1.885,0.103,0.297,0.185,0.0452%,0.1904%,0.0993%,0.0617%,0.0991%
9/30/17,6117273737,69136600000,4166.11,11.30186468,626506635.7,2797460000,52.63,4.465172179,1919397326,27655200000,291.48,14.40827265,28108921.07,7431970000,0.193824,264.3989779,1233.476129,218327000,0.013162,177001.3986,30132937.91,2158330000,283.55,71.62693549,4961980.742,2126640000,0.236294,428.5869112,,9/30/17,2.048,0.11,0.379,0.159,0.0492%,0.2090%,0.1300%,0.0561%,0.1111%
10/1/17,5393408389,72047300000,4341.05,13.35839877,444152696.8,2931740000,55.14,6.600747944,1429555715,28615200000,301.55,20.01684838,20936523.65,7577590000,0.197622,361.9316238,384.329734,229128000,0.013813,596175.5746,42872246.52,2218760000,291.41,51.752828,10346047.33,2120520000,0.235614,204.9594335,,10/1/17,2.529,0.0978,0.379,0.183,0.0583%,0.1774%,0.1257%,0.0628%,0.1060%
10/2/17,7085722429,72963200000,4395.81,10.29721397,414648188,2901270000,54.55,6.996943635,2248921591,28708500000,302.48,12.76545172,85160570.05,7901790000,0.206077,92.78695522,2744425.051,227204000,0.013697,82.78746761,60283555.8,2270420000,298.12,37.66234373,13747577.41,2206660000,0.245185,160.5126441,,10/2/17,2.706,0.0847,0.349,0.176,0.0616%,0.1553%,0.1154%,0.0590%,0.0978%
10/3/17,5502221558,73181300000,4408.46,13.30031865,543993774.3,2840540000,53.39,5.22164064,6819304061,28238500000,297.48,4.140965082,24967537.52,7791820000,0.203209,312.078033,302.3066141,214765000,0.012948,710421.1089,109935652.3,2227330000,292.39,20.2603064,5021604.876,2079210000,0.231024,414.0528877,,10/3/17,2.34,0.0785,0.341,0.185,0.0531%,0.1470%,0.1146%,0.0633%,0.0945%
10/4/17,4721678649,71712500000,4319.37,15.18792475,376362351.2,2782460000,52.28,7.393034906,4477045219,27794100000,292.75,6.20813475,40963093.19,7792170000,0.203218,190.2241602,719.2849841,206833000,0.012469,287553.6186,81290105.39,2363830000,310.23,29.0789388,2735548.331,2010220000,0.223357,734.850844,,10/4/17,2.505,0.0756,0.368,0.167,0.0580%,0.1446%,0.1257%,0.0538%,0.0955%
10/5/17,5756696356,70233700000,4229.88,12.2003482,237602059.3,2736260000,51.4,11.51614598,2825885451,27800400000,292.77,9.837766069,103164221.3,8266280000,0.215583,80.12739203,21119.59359,197068000,0.011881,9331.050767,39071312.43,2416140000,317.01,61.83923318,8108855.955,1963310000,0.218145,242.1192349,,10/5/17,2.505,0.0725,0.39,0.157,0.0592%,0.1411%,0.1332%,0.0495%,0.0958%
10/6/17,4941275865,71810600000,4324.46,14.53280528,157418126.9,2749460000,51.64,17.46596821,2843603023,28031100000,295.15,9.857599592,376260797.2,9115310000,0.237726,24.22604233,37111.80244,243125000,0.014657,6551.150416,94824136.59,2359250000,309.46,24.88026872,4273975.059,1905590000,0.211733,445.8589425,,10/6/17,2.302,0.0705,0.411,0.121,0.0532%,0.1365%,0.1393%,0.0391%,0.0920%
10/7/17,3833663482,72565100000,4369.35,18.92839587,126786051.5,2776920000,52.14,21.90240935,2365679044,29340400000,308.89,12.40252775,20079367.13,9030320000,0.233963,449.7313059,11716.12845,305922000,0.018443,26111.18523,49666684.89,2305090000,302.28,46.41119102,3894865.459,1907490000,0.211943,489.744773,,10/7/17,2.044,0.0737,0.336,0.185,0.0468%,0.1414%,0.1088%,0.0612%,0.0895%
10/8/17,4765572899,73575400000,4429.67,15.43894125,237606421.5,2796640000,52.49,11.77005227,2735537412,29550900000,311.06,10.80259399,83708560.03,9198180000,0.238312,109.8833858,16385.38912,343218000,0.020691,20946.5883,35667720.7,2288450000,300.02,64.16025345,3902490.771,1896110000,0.210679,485.8717449,,10/8/17,2.116,0.0766,0.375,0.157,0.0478%,0.1459%,0.1206%,0.0523%,0.0916%
10/9/17,10500282356,76656500000,4614.52,7.300422731,442071451.3,2828800000,53.08,6.398965578,3316023899,29328300000,308.67,8.844417559,184492523,10759300000,0.278758,58.31835257,23920.74765,311848000,0.0188,13036.71627,30672756.19,2272420000,297.85,74.08594084,4333132.752,1752840000,0.19476,404.5202629,,10/9/17,2.343,0.0736,0.35,0.154,0.0508%,0.1387%,0.1134%,0.0517%,0.0886%
