date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,NVT (Daily),NVT (Bi-weekly)
3/31/18,3370052456,148489,1.17E+11,6892.48,4553270000,1600,20.07447617,null,34.66414886,27.86292083
4/1/18,3681134051,134967,1.19E+11,7003.06,4532100000,2025,18.28180544,null,32.24685609,27.72066135
4/2/18,5878174748,168022,1.16E+11,6844.86,4333440000,1950,21.39248333,null,19.7403114,27.25257285
4/3/18,6956277298,198756,1.20E+11,7102.26,5499700000,2037.5,25.12929851,null,17.31026451,26.42218508
4/4/18,5007761970,185563,1.26E+11,7456.41,4936000000,1837.5,24.81899369,null,25.24760577,26.43020852
4/5/18,4414602331,181676,1.16E+11,6848.65,5639320000,1950,24.46293557,null,26.30859844,26.21264121
4/6/18,4827412756,172751,1.16E+11,6815.96,3766810000,1725,34.53138383,null,23.94678182,25.87731461
4/7/18,3342811092,154459,1.12E+11,6630.51,3976610000,2250,27.16559493,null,33.64443784,25.75655614
4/8/18,3004166412,138374,1.17E+11,6919.98,3652500000,2012.5,21.01734283,null,39.0763972,26.61880949
4/9/18,5215601800,176416,1.20E+11,7044.32,4894060000,1837.5,22.42407623,null,22.91509294,26.59795225
4/10/18,4659018325,186251,1.15E+11,6795.44,4272750000,2050,22.98846383,null,24.74899045,26.70355207
